id,State,Blockname,TreatYear,Treatment,Dosage,DistanceKm,Acres,T,T1,T2,T3,T4,C,C1,C2,C3,C4
43,OH,New Bloomington MD,2013,MD,6g,46.8,200,0.86,0.98,0.94,0.96,0.13,0.47,0.08,0.22,0.13,2.94
44,OH,Ratcliffburg BTK,2013,Btk-MD,24BIUx1,102.2,358,1,1,0.99,1,1,0,0,2.34,0.96,0
45,OH,Ratcliffburg MD,2013,MD,15g,103.2,6133,0.99,1,0.98,0.99,1,0.29,0,1.37,0.58,0
46,OH,Reedsville MD,2013,MD,6g,47.3,308,1,1,0.69,1,1,0,0,1.98,0,0
47,OH,Richwood MD,2013,MD,6g,57.2,102,0.91,0.87,-1.97,0.94,0.92,0.66,0.94,22,0.41,0.59
48,OH,Rockbridge MD,2013,MD,15g,73.1,42360,0.92,0.98,0.96,0.59,0.31,0.62,0.16,0.28,3.32,5.57
49,OH,Rockbridge NPVx2,2013,NPV-MD,5x10^11,70.6,3774,0.98,0.99,0.93,-0.03,0.15,0.95,0.37,3.85,55.59,273.99
50,OH,Silver Creek MD,2013,MD,15g,78,1827,0.97,0.99,1,0.94,1,0.15,0.04,0,0.30,0
51,OH,Union Furnace MD,2013,MD,15g,79.9,4591,0.94,0.95,0.98,0.95,0.99,0.45,0.31,0.13,0.36,0.04
52,OH,Van Wert MD,2013,MD,15g,29.1,94,0.98,-0.08,-10.81,1,0.96,0.38,24.26,476.37,0.07,0.98
53,OH,Zanesfield MD,2013,MD,6g,84.2,505,0.97,0.99,0.95,1,1,0.36,0.13,0.61,0,0
54,VA,Cluster Springs,2013,MD,6g,3.5,1803,0.75,0.91,0.99,0.89,0.99,0.45,0.16,0.02,0.20,0.01
55,VA,False Cape,2013,MD,15g,64.4,3759,0.32,-0.06,-0.13,0.36,-1.52,2.53,3.97,4.24,2.39,9.42
56,VA,Garden Mountain,2013,MD,6g,-21.2,31975,0.95,0.97,0.93,0.78,0.78,0.17,0.12,0.24,0.75,0.74
57,VA,Hayters Gap,2013,MD,6g,40,171,0.94,1,0.73,0.80,0.98,0.67,0,2.98,2.19,0.18
58,VA,Middle Fox Creek,2013,MD,6g,-0.6,1025,0.84,0.99,0.99,1,1,2.72,0.20,0.15,0.07,0.01
59,VA,Poor Valley,2013,MD,6g,45.6,387,0.99,0.97,0.95,0.97,0.95,0.50,1.16,1.77,1,1.58
60,VA,Ringgold,2013,MD,6g,4.9,5638,0.87,0.91,0.26,0.20,-0.55,0.28,0.20,1.59,1.73,3.32
61,VA,Saltville,2013,MD,6g,20.5,267,0.98,0.88,1,0.99,1,2.88,16.37,0.03,0.89,0.14
62,VA,Stuart,2013,MD,6g,-9.2,4131,0.82,0.90,0.81,0.75,0.85,0.76,0.43,0.80,1.07,0.62
63,VA,Study Plot 1,2013,MD,6g,-134.9,124,,,,,,,,,,
64,VA,Study Plot 2,2013,MD,6g,-150.1,128,,,,,,,,,,
65,WI,Barron1,2013,Btk,24BIUx2,28.6,431,0.97,0.90,0.99,1,1,0.83,3.07,0.31,0.01,0.10
66,WI,Bayfield1,2013,Btk,24BIUx2,-3.4,578,0.03,0.69,0.19,0.20,0.53,1.45,0.46,1.21,1.19,0.70
67,WI,Chippewa1,2013,Btk,24BIUx2,16.8,522,0.99,0.96,0.98,1,0.99,0.39,2.33,0.84,0.06,0.59
68,WI,Chippewa2,2013,MD,6g,-0.5,2469,0.95,0.97,0.93,0.90,0.93,0.34,0.22,0.44,0.66,0.44
69,WI,Chippewa3,2013,MD,6g,3.9,651,0.98,0.95,0.98,0.92,0.91,0.31,0.67,0.30,1.06,1.20
70,WI,Chippewa4,2013,MD,6g,7,662,0.96,0.94,0.88,0.81,0.83,0.48,0.62,1.38,2.14,1.94
71,WI,Chippewa5,2013,MD,6g,6.6,1543,0.98,0.78,0.75,0.98,0.97,0.39,5.07,5.78,0.40,0.77
72,WI,Chippewa6,2013,MD,6g,-33.3,1662,0.94,0.98,0.68,,0.84,0.18,0.05,0.92,,0.45
73,WI,Clark2,2013,Btk,24BIUx1,-47.7,234,-0.06,0.14,-0.13,,,0.92,0.74,0.97,,
74,WI,Clark3,2013,MD,15g,-58.4,12656,0.97,0.99,,,,0.24,0.07,,,
75,WI,Crawford1,2013,Btk,24BIUx2,-7.6,838,0.88,0.33,0.53,0.98,0.88,0.70,3.99,2.82,0.11,0.72
76,WI,Crawford2,2013,Btk,24BIUx2,0.6,625,0.96,0.90,0.82,0.98,0.98,0.41,1.09,1.90,0.18,0.19
77,WI,Douglas1,2013,MD,6g,32.5,9338,0.87,0.99,0.83,0.97,0.89,0.42,0.03,0.57,0.10,0.36
78,WI,Douglas2,2013,MD,6g,-3.1,12952,0.85,0.98,0.91,0.90,0.81,0.20,0.02,0.11,0.14,0.25
79,WI,Douglas3,2013,MD,6g,39.7,5035,0.96,0.99,1,0.99,0.95,0.77,0.14,0,0.13,0.97
80,WI,Douglas4,2013,MD,6g,34,7771,0.96,0.94,1,0.83,0.74,0.09,0.14,0,0.43,0.68
81,WI,Douglas5,2013,Btk,24BIUx1,2.6,545,0.74,0.81,0.82,0.96,0.82,0.61,0.44,0.43,0.09,0.42
82,WI,Dunn1,2013,Btk,24BIUx2,41.2,269,0.98,0.95,0.82,1,0.96,0.75,1.91,6.70,0.09,1.51
83,WI,Dunn2,2013,Btk,24BIUx2,25.1,335,0.91,0.91,0.74,0.99,0.88,0.71,0.73,2.16,0.08,1
84,WI,EauClaire1,2013,MD,6g,-43.5,17723,0.90,0.96,0.53,,,0.13,0.04,0.59,,
85,WI,EauClaire4,2013,Btk,24BIUx2,-24.1,630,0.96,0.93,0.93,0.84,0.89,0.30,0.49,0.45,1.08,0.75
86,WI,EauClaire5,2013,Btk,24BIUx2,-34.8,106,0.84,0.84,0.67,,0.52,0.39,0.39,0.83,,1.18
87,WI,EauClaire6,2013,NPV,5x10^11,-47.2,133,-1.69,0.51,,,,11.37,2.07,,,
88,WI,EauClaire7,2013,NPV-MD,5x10^11,-41,576,0.97,0.98,0.72,,,0.07,0.03,0.55,,
89,WI,EauClaire8,2013,Btk,24BIUx2,-32.2,617,0.97,0.98,0.98,,0.98,1.39,0.82,0.74,,0.83
90,WI,Grant1,2013,MD,6g,18,22180,1,0.88,0.89,0.77,0.75,0.02,0.56,0.53,1.08,1.17
91,WI,Grant2,2013,MD,6g,27,1689,1,1,0.94,0.98,0.80,0.07,0,0.97,0.28,3.47
92,WI,Grant3,2013,Btk,24BIUx2,-1.2,759,0.51,1,0.96,0.92,0.92,2.27,0,0.19,0.38,0.36
93,WI,Grant4,2013,MD,6g,24.6,806,0.96,1,0.92,0.89,0.96,0.68,0,1.33,1.90,0.74
94,WI,Green1,2013,Btk,24BIUx1,-37,268,0.80,0.79,0.89,0.91,,2.40,2.48,1.24,1.02,
95,WI,Green2,2013,Btk,24BIUx1,-38.2,286,0.93,0.95,0.97,,0.86,2.06,1.33,0.92,,3.90
96,WI,Iowa3,2013,Btk,24BIUx2,-21.2,157,0.69,0.82,0.84,0.84,0.37,1.56,0.91,0.79,0.81,3.21
97,WI,Iowa4,2013,Btk,24BIUx2,3.9,251,0.20,0.85,0.97,0.88,0.77,6.39,1.17,0.27,0.93,1.85
98,WI,Iowa5,2013,Btk,24BIUx2,-1.2,318,0.98,0.80,0.82,0.91,0.82,0.07,0.69,0.60,0.32,0.61
99,WI,Jackson1,2013,Btk,24BIUx1,-33.2,1094,0.54,0.63,0.01,,-0.19,0.58,0.47,1.27,,1.52
100,WI,Jackson2,2013,Btk,24BIUx1,-35,1374,0.65,0.93,-0.24,0.67,0.69,1.48,0.29,5.29,1.41,1.32
101,WI,Jackson3,2013,Btk,24BIUx1,-32,968,-0.42,0.95,0.50,0.66,0.72,7.37,0.24,2.58,1.77,1.47
102,WI,Jackson4,2013,Btk,24BIUx1,-39.4,1039,0.64,0.94,0.82,,0.95,4.23,0.69,2.09,,0.64
103,WI,Jackson5,2013,Btk,24BIUx1,-30.2,1060,0.76,0.85,0.90,0.71,0.49,0.99,0.59,0.39,1.17,2.05
104,WI,Jackson6,2013,Btk,24BIUx1,-26.3,1723,0.79,0.92,0.88,0.80,0.52,1.33,0.50,0.74,1.27,3.04
105,WI,Jackson7,2013,MD,6g,-23.4,13443,0.94,0.97,0.77,0.53,0.45,0.19,0.09,0.71,1.46,1.72
106,WI,LaCrosse1,2013,Btk,24BIUx2,-13.6,379,0.61,0.60,0.59,0.39,0.04,0.44,0.45,0.46,0.68,1.07
107,WI,LaCrosse2,2013,MD,6g,-9.4,3718,0.89,0.99,0.93,0.91,0.77,0.84,0.08,0.57,0.68,1.76
108,WI,Lafayette1,2013,Btk,24BIUx2,7.9,74,0.91,1,0.98,0.94,0.95,1.05,0,0.22,0.71,0.51
109,WI,Lafayette2,2013,Btk,24BIUx2,0.8,578,0.70,0.74,0.96,0.84,0.93,1.59,1.35,0.23,0.84,0.35
110,WI,Lafayette3,2013,Btk,24BIUx2,1.6,188,0.93,0.93,0.99,0.85,0.98,0.52,0.54,0.04,1.09,0.16
111,WI,Lafayette4,2013,Btk,24BIUx2,7.1,729,0.83,0.80,0.93,0.83,0.95,2.74,3.22,1.08,2.68,0.84
112,WI,Lafayette5,2013,Btk,24BIUx1,10.4,144,0.84,1,0.88,0.89,0.75,1.28,0,0.98,0.86,2.01
113,WI,Polk1,2013,Btk,24BIUx2,96.7,901,1,1,0.99,0.96,0.93,0.12,0.11,0.61,1.59,7.01
114,WI,Richland1,2013,Btk,24BIUx1,-11.5,445,0.75,0.99,0.96,0.92,0.92,1.59,0.04,0.25,0.49,0.54
115,WI,Richland2,2013,Btk,24BIUx1,-18.7,480,0.50,0.33,0.72,0.59,0.80,2.15,2.86,1.19,1.77,0.84
116,WI,Richland3,2013,Btk,24BIUx1,-24.9,434,0.59,0.73,0.95,0.98,,3.92,2.60,0.49,0.16,
117,WI,Richland4,2013,Btk,24BIUx1,-25.9,145,0.83,0.79,0.84,0.95,0.87,0.43,0.53,0.40,0.13,0.32
118,WI,Richland5,2013,Btk,24BIUx1,-32,199,0.16,0.61,-0.10,0.59,0.31,2.07,0.97,2.71,1.02,1.69
119,WI,Rock1,2013,MD,6g,-21.8,1565,0.99,0.87,0.81,0.77,0.76,0.02,0.60,0.87,1.05,1.11
120,WI,Rock2,2013,Btk,24BIUx1,-30.5,494,0.33,-0.26,0.99,0.95,0.81,10.12,18.97,0.20,0.76,2.81
121,WI,Rusk1,2013,Btk,24BIUx2,13.6,547,0.98,0.98,0.97,0.95,0.97,0.79,0.74,1.25,2.05,1.42
122,WI,Sawyer1,2013,Btk,24BIUx2,26.1,416,0.97,0.89,0.91,0.97,0.83,0.42,1.72,1.40,0.44,2.71
123,WI,Taylor1,2013,Btk-MD,24BIUx1,-33.6,795,0.99,1,,,,0.09,0.02,,,
124,WI,Taylor2,2013,MD,6g,-35.4,14036,0.93,0.96,,,,0.16,0.09,,,
125,WI,Trempealeau1,2013,Btk,24BIUx2,-13.2,402,0.41,0.91,0.46,0.25,0.29,1.38,0.21,1.26,1.76,1.66
126,WI,Trempealeau2,2013,Btk,24BIUx2,-23.9,1091,0.99,0.94,0.96,0.93,0.87,0.28,1.41,1.03,1.88,3.40
127,WI,Trempealeau3,2013,Btk,24BIUx1,-24.5,3855,0.79,0.41,0.53,0.38,0.40,0.64,1.84,1.45,1.92,1.86
128,WI,Trempealeau5,2013,Btk,24BIUx2,-17.8,771,0.88,0.75,0.77,0.77,0.64,0.50,1.01,0.93,0.95,1.45
129,WI,Vernon1,2013,Btk,24BIUx1,-26.4,451,0.98,0.91,0.96,0.74,,0.16,0.77,0.29,2.12,
130,WI,Washburn1,2013,MD,6g,47.6,2876,0.98,1,0.85,0.90,1,0.09,0,0.86,0.57,0
