id,State,Blockname,TreatYear,Treatment,Dosage,DistanceKm,Acres,T,T1,T2,T3,T4,C,C1,C2,C3,C4
38,OH,Fremont - Hayes MIM,2018,MIM,4oz,0,0,,,,,,,1.25,,,
39,OH,OH_Beaverdam MD,2018,MD,6g,0,0,0.81,0.81,,,,0.95,0.93,,,
40,OH,OH_Delaware A MD,2018,MD,6g,0,0,0.98,0.99,,,,0.93,0.71,,,
41,OH,OH_Delaware B MD,2018,MD,6g,0,0,0.80,0.49,,,,2.17,5.69,,,
42,OH,OH_Delaware C MD,2018,MD,6g,0,0,0.71,0.54,,,,2.80,4.48,,,
43,OH,OH_Delaware ground,2018,Dim,2 oz,0,0,,,,,,,,,,
44,OH,OH_Fostoria SE MD,2018,MD,6g,0,0,0.98,0.98,,,,0.15,0.21,,,
45,OH,OH_Fultonham BTK-MD,2018,Btk-MD,36BIUx1,0,0,1,0.99,,,,0,0.43,,,
46,OH,OH_Fultonham MD,2018,MD,6g,0,0,1,0.97,,,,0,0.44,,,
47,OH,OH_Harrod MD,2018,MD,6g,0,0,0.96,1,,,,0.11,0,,,
48,OH,OH_Kilbourne ground,2018,Dim,2 oz,0,0,,,,,,,,,,
49,OH,OH_Kingston BTK2,2018,Btk,24BIUx2,0,0,1,1,,,,21.61,0,,,
50,OH,OH_Lima MD,2018,MD,6g,0,0,1,0.76,,,,0,2.54,,,
51,OH,OH_Marietta West MD,2018,MD,6g,0,0,1,0.70,,,,0.01,3.65,,,
52,OH,OH_Marion East BTK2,2018,Btk,24BIUx2,0,0,0.98,0.99,,,,2.96,1.74,,,
53,OH,OH_Mineral A MD,2018,MD,6g,0,0,1,0.91,,,,0,2.02,,,
54,OH,OH_Mineral B MD,2018,MD,6g,0,0,1,-0.89,,,,0,26.06,,,
55,OH,OH_Mineral BTK2,2018,Btk,24BIUx2,0,0,1,0.98,,,,0,1.32,,,
56,OH,OH_Morral BTK-MD,2018,Btk-MD,36BIUx1,0,0,1,1,,,,0.16,0,,,
57,OH,OH_Morral MD,2018,MD,6g,0,0,0.98,1,,,,0.34,0.06,,,
58,OH,OH_Mount Gilead BTK-MD,2018,Btk-MD,36BIUx1,0,0,1,1,,,,0.03,0,,,
59,OH,OH_Mount Gilead MD,2018,MD,6g,0,0,1,0.99,,,,0.03,0.38,,,
60,OH,OH_Nelsonville MD,2018,MD,6g,0,0,1,0.62,,,,0.07,14.18,,,
61,OH,OH_Nelsonville NPV2-MD,2018,NPV-MD,16.7g x 2,0,0,1,0.80,,,,0,16.35,,,
62,OH,OH_New Lexington A BTK-MD,2018,Btk-MD,36BIUx1,0,0,0.95,0.96,,,,7,5.72,,,
63,OH,OH_New Lexington A MD,2018,MD,6g,0,0,0.89,0.53,,,,0.77,3.19,,,
64,OH,OH_New Lexington B MD,2018,MD,6g,0,0,1,0.98,,,,0,0.14,,,
65,OH,OH_New Plymouth MD,2018,MD,6g,0,0,0.87,-1.05,,,,2.69,41.52,,,
66,OH,OH_New Straitsville A MD,2018,MD,6g,0,0,1,0.95,,,,0,0.66,,,
67,OH,OH_New Straitsville B MD,2018,MD,6g,0,0,0.80,0.44,,,,1.47,4.12,,,
68,OH,OH_New Straitsville C MD,2018,MD,6g,0,0,1,0.95,,,,0,0.70,,,
69,OH,OH_New Straitsville D MD,2018,MD,6g,0,0,1,0.68,,,,0,0.87,,,
70,OH,OH_New Straitsville E MD,2018,MD,6g,0,0,1,0.76,,,,0,2.33,,,
71,OH,OH_Northeast Columbus A MD,2018,MD,6g,0,0,1,0.92,,,,0.02,2.22,,,
72,OH,OH_Northeast Columbus B MD,2018,MD,6g,0,0,0.94,0.99,,,,0.78,0.14,,,
73,OH,OH_Northeast Columbus C MD,2018,MD,6g,0,0,0.96,0.82,,,,0.36,1.42,,,
74,OH,OH_Olive Green A MD,2018,MD,6g,0,0,0.99,0.99,,,,0.04,0.06,,,
75,OH,OH_Olive Green B MD,2018,MD,6g,0,0,0.99,0.79,,,,0.12,3.11,,,
76,OH,OH_Rockbridge NPV2,2018,NPV,16.7g x 2,0,0,0.70,0.99,,,,43.01,1.44,,,
77,OH,OH_SW Lancaster MD,2018,MD,6g,0,0,0.99,1,,,,0.15,0,,,
78,OH,OH_Southwest Columbus A BTK-MD,2018,Btk-MD,36BIUx1,0,0,1,1,,,,0,0.78,,,
79,OH,OH_Southwest Columbus A MD,2018,MD,6g,0,0,1,1,,,,0,0.13,,,
80,OH,OH_Southwest Columbus B MD,2018,MD,6g,0,0,0.93,0.97,,,,0.36,0.15,,,
81,OH,OH_Sunbury A MD,2018,MD,6g,0,0,1,-0.21,,,,0,25.85,,,
82,OH,OH_Sunbury B MD,2018,MD,6g,0,0,1,0.77,,,,0.26,17.75,,,
83,OH,OH_Tiffin North BTK2,2018,Btk,24BIUx2,0,0,0.77,0.91,,,,5.32,2.20,,,
84,OH,OH_Tiffin South MD,2018,MD,6g,0,0,0.92,0.86,,,,0.19,0.33,,,
85,OH,OH_Upper Sandusky A MD,2018,MD,6g,0,0,1,1,,,,0.02,0.02,,,
86,OH,OH_Upper Sandusky B MD,2018,MD,6g,0,0,0.98,1,,,,0.09,0,,,
87,OH,OH_West Mansfield MD,2018,MD,6g,0,0,0.94,0.92,,,,1.17,1.47,,,
88,OH,Swanton NPV2,2018,NPV,16.7g x 2,0,0,,,,,,,,,,
89,OH,Valleywood NPV2,2018,NPV,16.7g x 2,0,0,,,,,,,,,,
90,VA,Short Mountain,2018,MD,15g,0,0,0.99,0.74,,,,0.22,4.59,,,
91,VA,Study Plot 1,2018,MD,6g,0,0,,,,,,,,,,
92,VA,Study Plot 2,2018,MD,4.5g,0,0,,,,,,,,,,
93,VA,Study Plot 3,2018,MD,3g,0,0,,,,,,,,,,
94,VA,Study Plot 4,2018,MD,3g,0,0,,,,,,,,,,
95,VA,Study Plot 5,2018,MD,4.5g,0,0,,,,,,,,,,
96,VA,Study Plot 6,2018,MD,6g,0,0,,,,,,,,,,
97,VA,Study Plot 7,2018,MD,4.5g,0,0,,,,,,,,,,
98,VA,Study Plot 8,2018,MD,3g,0,0,,,,,,,,,,
99,VA,Study Plot 9,2018,MD,6g,0,0,,,,,,,,,,
100,VA,VA_Brumley_1,2018,MD,6g,0,0,0.95,0.43,,,,20.50,32.35,,,
101,VA,VA_MtRogers_1,2018,MD,6g,0,0,0.96,0.98,,,,0.88,0.44,,,
102,WI,Barron1,2018,Btk,24BIUx2,0,0,0.89,0.99,,,,2.77,0.17,,,
103,WI,Barron11,2018,MD,6g,0,0,0.97,1,,,,0.15,0,,,
104,WI,Barron2,2018,Btk-MD,24BIUx1,0,0,1,1,,,,0,0.08,,,
105,WI,Bayfield1,2018,Btk,24BIUx2,0,0,0.86,0.66,,,,0.43,1.07,,,
106,WI,Buffalo1,2018,Btk-MD,24BIUx1,0,0,0.98,1,,,,0.17,0.02,,,
107,WI,Buffalo11,2018,MD,6g,0,0,0.88,0.99,,,,0.85,0.09,,,
108,WI,Buffalo12,2018,MD,6g,0,0,0.95,0.97,,,,0.35,0.18,,,
109,WI,Buffalo2,2018,Btk-MD,24BIUx1,0,0,0.99,0.99,,,,0.16,0.16,,,
110,WI,Buffalo3,2018,Btk-MD,24BIUx1,0,0,0.98,1,,,,0.26,0.04,,,
111,WI,Buffalo4,2018,Btk-MD,24BIUx1,0,0,0.98,0.94,,,,0.11,0.39,,,
112,WI,Burnet33,2018,Btk,24BIUx1,0,0,0.92,0.99,,,,10.33,0.64,,,
113,WI,Burnett1,2018,Btk,24BIUx2,0,0,0.91,0.99,,,,3.97,0.22,,,
114,WI,Burnett2,2018,Btk,24BIUx2,0,0,0.95,0.99,,,,0.32,0.04,,,
115,WI,Chippewa1,2018,Btk-MD,24BIUx1,0,0,0.99,0.92,,,,0.06,0.37,,,
116,WI,Chippewa11,2018,MD,6g,0,0,0.99,0.85,,,,0.04,0.90,,,
117,WI,Chippewa2,2018,Btk-MD,24BIUx1,0,0,1,0.99,,,,0,0.08,,,
118,WI,Chippewa3,2018,Btk-MD,24BIUx1,0,0,1,0.82,,,,0,1.48,,,
119,WI,Crawford1,2018,Btk,24BIUx2,0,0,0.90,0.96,,,,0.57,0.26,,,
120,WI,Crawford11,2018,MD,6g,0,0,0.97,0.99,,,,0.07,0.02,,,
121,WI,Crawford12,2018,MD,6g,0,0,0.83,0.65,,,,0.21,0.44,,,
122,WI,Crawford13,2018,MD,6g,0,0,0.95,1,,,,0.15,0,,,
123,WI,Douglas1,2018,Btk,24BIUx2,0,0,-0.24,-2.56,,,,0.56,1.61,,,
124,WI,Dunn11,2018,MD,6g,0,0,0.99,0.82,,,,0.02,0.43,,,
125,WI,Dunn12,2018,MD,6g,0,0,0.92,0.97,,,,0.61,0.22,,,
126,WI,Dunn14,2018,MD,6g,0,0,0.99,0.97,,,,0.03,0.08,,,
127,WI,Dunn2,2018,Btk-MD,24BIUx1,0,0,1,0.93,,,,0,0.34,,,
128,WI,Dunn3,2018,Btk,24BIUx2,0,0,-0.88,0.99,,,,16.52,0.09,,,
129,WI,EauClaire1,2018,Btk,24BIUx2,0,0,0.97,0.88,,,,0.07,0.30,,,
130,WI,Grant1,2018,Btk,24BIUx2,0,0,0.23,1,,,,5.73,0,,,
131,WI,Green1,2018,Btk,24BIUx2,0,0,0.27,-3.01,,,,3.35,18.29,,,
132,WI,Lafayette1,2018,Btk,24BIUx2,0,0,0.82,0.27,,,,0.63,2.59,,,
133,WI,Lafayette2,2018,Btk,24BIUx2,0,0,0.89,0.99,,,,0.34,0.03,,,
134,WI,Rusk1,2018,Btk,24BIUx2,0,0,0.81,0.87,,,,0.64,0.43,,,
135,WI,Vernon1,2018,Btk,24BIUx2,0,0,1,0.76,,,,0,0.62,,,
136,WI,Vernon11,2018,MD,6g,0,0,0.96,0.91,,,,0.11,0.23,,,
137,WI,Vernon2,2018,Btk,24BIUx2,0,0,0.96,1,,,,0.08,0,,,
